Place_ID X Date,target
8196WE6 X 2020-03-23,23.91
8196WE6 X 2020-03-24,23.33
8196WE6 X 2020-03-25,37.12
8196WE6 X 2020-03-26,51.39
8196WE6 X 2020-03-27,38.86
8196WE6 X 2020-03-28,31.07
8196WE6 X 2020-03-29,12.24
8196WE6 X 2020-03-30,19.46
8196WE6 X 2020-03-31,22.546999999999997
8196WE6 X 2020-04-01,18.25
8196WE6 X 2020-04-02,18.82
8196WE6 X 2020-04-03,16.21
8196WE6 X 2020-04-04,14.96
8CPKUI4 X 2020-01-02,34.412
8CPKUI4 X 2020-01-03,37.241
8CPKUI4 X 2020-01-04,32.07
8CPKUI4 X 2020-01-05,39.99
8CPKUI4 X 2020-01-06,38.69
8CPKUI4 X 2020-01-07,33.638000000000005
8CPKUI4 X 2020-01-08,28.709
8CPKUI4 X 2020-01-09,32.31
8CPKUI4 X 2020-01-10,36.45
8CPKUI4 X 2020-01-11,30.47
8CPKUI4 X 2020-01-12,31.381
8CPKUI4 X 2020-01-13,35.128
8CPKUI4 X 2020-01-14,35.77
8CPKUI4 X 2020-01-15,34.742999999999995
8CPKUI4 X 2020-01-16,34.06
8CPKUI4 X 2020-01-17,42.254
8CPKUI4 X 2020-01-18,43.55
8CPKUI4 X 2020-01-19,31.19
8CPKUI4 X 2020-01-20,30.568
8CPKUI4 X 2020-01-21,32.12
8CPKUI4 X 2020-01-22,35.032
8CPKUI4 X 2020-01-23,31.62
8CPKUI4 X 2020-01-24,35.01
8CPKUI4 X 2020-01-25,30.97
8CPKUI4 X 2020-01-26,23.6
8CPKUI4 X 2020-01-27,51.067
8CPKUI4 X 2020-01-28,32.51
8CPKUI4 X 2020-01-29,32.6
8CPKUI4 X 2020-01-30,38.26
8CPKUI4 X 2020-01-31,38.84
8CPKUI4 X 2020-02-01,28.91
8CPKUI4 X 2020-02-02,29.65
8CPKUI4 X 2020-02-03,37.735
8CPKUI4 X 2020-02-04,34.15
8CPKUI4 X 2020-02-05,30.189
8D39BT5 X 2020-01-02,49.94
8D39BT5 X 2020-01-03,79.4
8D39BT5 X 2020-01-04,73.8
8D39BT5 X 2020-01-05,83.88
8D39BT5 X 2020-01-06,47.22
8D39BT5 X 2020-01-07,33.44
8D39BT5 X 2020-01-08,51.12
8D39BT5 X 2020-01-09,80.74
8D39BT5 X 2020-01-10,76.23
8D39BT5 X 2020-01-11,83.89
8D39BT5 X 2020-01-12,33.58
8D39BT5 X 2020-01-13,57.86
8D39BT5 X 2020-01-14,73.33
8D39BT5 X 2020-01-15,80.57
8D39BT5 X 2020-01-16,72.64
8D39BT5 X 2020-01-17,85.91
8D39BT5 X 2020-01-18,88.25
8D39BT5 X 2020-01-19,79.25
8D39BT5 X 2020-01-20,72.72
8D39BT5 X 2020-01-21,71.64
8D39BT5 X 2020-01-22,51.23
8D39BT5 X 2020-01-23,27.2
8D39BT5 X 2020-01-24,58.44
8D39BT5 X 2020-01-25,59.03
8D39BT5 X 2020-01-26,71.3
8D39BT5 X 2020-02-02,73.15
8D39BT5 X 2020-02-03,25.91
8D39BT5 X 2020-02-04,34.16
8D39BT5 X 2020-02-05,44.4
8D39BT5 X 2020-02-06,36.23
8D39BT5 X 2020-02-07,33.84
8D39BT5 X 2020-02-08,47.91
8D39BT5 X 2020-02-09,79.9
8D39BT5 X 2020-02-10,51.03
8D39BT5 X 2020-02-11,40.91
8D39BT5 X 2020-02-12,38.28
8D39BT5 X 2020-02-13,33.05
8D39BT5 X 2020-02-14,48.58
8D39BT5 X 2020-02-15,52.03
8D39BT5 X 2020-02-16,66.16
8D39BT5 X 2020-02-17,65.12
8D39BT5 X 2020-02-18,41.97
8D39BT5 X 2020-02-19,68.05
8D39BT5 X 2020-02-20,52.76
8D39BT5 X 2020-02-21,57.88
8D39BT5 X 2020-02-22,50.11
8D39BT5 X 2020-02-23,48.82
8D39BT5 X 2020-02-24,44.69
8D39BT5 X 2020-02-25,27.47
8D39BT5 X 2020-02-26,35.05
8D39BT5 X 2020-02-27,42.94
8D39BT5 X 2020-02-28,29.4
8D39BT5 X 2020-02-29,61.11
8D39BT5 X 2020-03-01,47.53
8D39BT5 X 2020-03-02,45.76
8D39BT5 X 2020-03-03,51.53
8D39BT5 X 2020-03-04,39.34
8D39BT5 X 2020-03-05,40.2
8D39BT5 X 2020-03-06,32.29
8D39BT5 X 2020-03-07,47.11
8D39BT5 X 2020-03-08,48.32
8D39BT5 X 2020-03-09,44.52
8D39BT5 X 2020-03-10,46.63
8D39BT5 X 2020-03-11,52.52
8D39BT5 X 2020-03-12,24.04
8D39BT5 X 2020-03-13,37.31
8D39BT5 X 2020-03-14,33.61
8D39BT5 X 2020-03-15,27.23
8D39BT5 X 2020-03-16,34.09
8D39BT5 X 2020-03-17,50.17
8D39BT5 X 2020-03-18,57.53
8D39BT5 X 2020-03-19,55.39
8D39BT5 X 2020-03-20,51.12
8D39BT5 X 2020-03-21,70.84
8D39BT5 X 2020-03-22,40.672
8D39BT5 X 2020-03-23,30.98
8D39BT5 X 2020-03-24,28.21
8D39BT5 X 2020-03-25,43.39
8D39BT5 X 2020-03-26,41.53
8D39BT5 X 2020-03-27,49.63
8D39BT5 X 2020-03-28,41.33
8D39BT5 X 2020-03-29,45.96
8D39BT5 X 2020-03-30,45.69
8D39BT5 X 2020-03-31,52.29
8D39BT5 X 2020-04-01,24.36
8D39BT5 X 2020-04-02,59.63
8D39BT5 X 2020-04-03,50.35
8D39BT5 X 2020-04-04,64.94
8F0DFNG X 2020-01-03,48.02
8F0DFNG X 2020-01-07,38.46
8F0DFNG X 2020-01-08,49.98
8F0DFNG X 2020-01-09,39.78
8F0DFNG X 2020-01-10,53.19
8F0DFNG X 2020-01-11,32.63
8F0DFNG X 2020-01-12,46.5
8F0DFNG X 2020-01-13,55.59
8F0DFNG X 2020-01-14,27.8
8F0DFNG X 2020-01-15,48.68
8F0DFNG X 2020-01-16,46.85
8F0DFNG X 2020-01-17,48.39
8F0DFNG X 2020-01-18,42.54
8F0DFNG X 2020-01-19,38.05
8F0DFNG X 2020-01-20,41.8
8F0DFNG X 2020-01-21,42.2
8F0DFNG X 2020-01-22,45.35
8F0DFNG X 2020-01-23,49.0
8F0DFNG X 2020-01-24,53.65
8F0DFNG X 2020-01-25,57.41
8F0DFNG X 2020-01-26,49.85
8F0DFNG X 2020-01-27,31.91
8F0DFNG X 2020-01-29,36.56
8F0DFNG X 2020-01-30,49.06
8F0DFNG X 2020-01-31,43.23
8F0DFNG X 2020-02-01,45.27
8F0DFNG X 2020-02-02,45.3
8F0DFNG X 2020-02-03,45.84
8F0DFNG X 2020-02-04,34.78
8F0DFNG X 2020-02-05,35.54
8F0DFNG X 2020-02-06,42.06
8F0DFNG X 2020-02-07,51.76
8F0DFNG X 2020-02-08,43.71
8F0DFNG X 2020-02-09,45.45
8F0DFNG X 2020-02-10,36.27
8F0DFNG X 2020-02-11,45.79
8F0DFNG X 2020-02-12,62.02
8F0DFNG X 2020-02-13,34.29
8F0DFNG X 2020-02-14,49.66
8F0DFNG X 2020-02-17,45.47
8F0DFNG X 2020-02-18,42.6
8F0DFNG X 2020-02-19,45.361999999999995
8F0DFNG X 2020-02-20,39.97
8F0DFNG X 2020-02-21,49.68
8F0DFNG X 2020-02-22,39.75
8F0DFNG X 2020-02-23,46.14
8F0DFNG X 2020-02-24,38.98
8F0DFNG X 2020-02-25,44.84
8F0DFNG X 2020-02-26,41.35
8F0DFNG X 2020-02-27,29.81
8F0DFNG X 2020-02-28,29.97
8F0DFNG X 2020-02-29,50.67
8F0DFNG X 2020-03-01,34.95
8F0DFNG X 2020-03-02,37.93
8F0DFNG X 2020-03-03,35.68
8F0DFNG X 2020-03-04,30.45
8F0DFNG X 2020-03-05,38.81
8F0DFNG X 2020-03-06,29.62
8F0DFNG X 2020-03-07,25.94
8F0DFNG X 2020-03-08,50.41
8F0DFNG X 2020-03-09,53.67
8F0DFNG X 2020-03-10,39.34
8F0DFNG X 2020-03-11,40.05
8F0DFNG X 2020-03-12,41.58
8F0DFNG X 2020-03-13,49.2
8F0DFNG X 2020-03-14,39.22
8F0DFNG X 2020-03-15,42.28
8F0DFNG X 2020-03-16,74.22
8F0DFNG X 2020-03-17,48.62
8F0DFNG X 2020-03-18,62.33
8F0DFNG X 2020-03-19,40.96
8F0DFNG X 2020-03-20,39.19
8F0DFNG X 2020-03-21,49.56
8F0DFNG X 2020-03-22,46.51
8F0DFNG X 2020-03-23,41.88
8F0DFNG X 2020-03-27,36.26
8F0DFNG X 2020-03-28,53.69
8F0DFNG X 2020-03-29,57.45
8F0DFNG X 2020-03-30,40.5
8F0DFNG X 2020-03-31,37.6
8F0DFNG X 2020-04-01,33.91
8F0DFNG X 2020-04-02,47.23
8F0DFNG X 2020-04-03,32.19
8F0DFNG X 2020-04-04,52.35
8RC2FY4 X 2020-01-02,89.417
8RC2FY4 X 2020-01-03,110.76
8RC2FY4 X 2020-01-04,88.35
8RC2FY4 X 2020-01-05,107.7
8RC2FY4 X 2020-01-06,81.28
8RC2FY4 X 2020-01-07,97.29
8RC2FY4 X 2020-01-08,95.71
8RC2FY4 X 2020-01-09,99.92
8RC2FY4 X 2020-01-10,84.28
8RC2FY4 X 2020-01-11,80.52
8RC2FY4 X 2020-01-12,69.76
8RC2FY4 X 2020-01-13,104.6
8RC2FY4 X 2020-01-14,91.734
8RC2FY4 X 2020-01-15,100.81
8RC2FY4 X 2020-01-16,93.02
8RC2FY4 X 2020-01-17,81.38
8RC2FY4 X 2020-01-18,106.43
8RC2FY4 X 2020-01-19,96.65
8RC2FY4 X 2020-01-20,85.84
8RC2FY4 X 2020-01-21,76.794
8RC2FY4 X 2020-01-22,89.22
8RC2FY4 X 2020-01-23,89.97
8RC2FY4 X 2020-01-24,94.448
8RC2FY4 X 2020-01-25,67.74
8RC2FY4 X 2020-01-26,82.6
8RC2FY4 X 2020-01-27,81.38
8RC2FY4 X 2020-01-28,87.66
8RC2FY4 X 2020-01-29,105.05
8RC2FY4 X 2020-01-30,96.95700000000001
8RC2FY4 X 2020-01-31,85.16
8RC2FY4 X 2020-02-01,75.4
8RC2FY4 X 2020-02-02,76.904
8RC2FY4 X 2020-02-03,74.99
8RC2FY4 X 2020-02-04,59.91
8RC2FY4 X 2020-02-05,66.194
8RC2FY4 X 2020-02-06,69.17
8RC2FY4 X 2020-02-07,65.56
8RC2FY4 X 2020-02-08,74.08
8RC2FY4 X 2020-02-09,81.043
8RC2FY4 X 2020-02-10,89.47
8RC2FY4 X 2020-02-11,73.84
8RC2FY4 X 2020-02-12,76.04
8RC2FY4 X 2020-02-13,77.7
8RC2FY4 X 2020-02-14,59.188
8RC2FY4 X 2020-02-15,64.768
8RC2FY4 X 2020-02-16,71.18
8RC2FY4 X 2020-02-17,80.8
8RC2FY4 X 2020-02-18,80.95
8RC2FY4 X 2020-02-19,89.55
8RC2FY4 X 2020-02-20,77.87
8RC2FY4 X 2020-02-21,95.38
8RC2FY4 X 2020-02-22,82.64
8RC2FY4 X 2020-02-23,91.01
8RC2FY4 X 2020-02-24,100.62
8RC2FY4 X 2020-02-25,88.53
8RC2FY4 X 2020-02-26,74.9
8RC2FY4 X 2020-02-27,87.29
8RC2FY4 X 2020-02-28,79.15
8RC2FY4 X 2020-02-29,72.51
8RC2FY4 X 2020-03-01,75.47
8RC2FY4 X 2020-03-02,71.9
8RC2FY4 X 2020-03-03,69.86
8RC2FY4 X 2020-03-04,55.05
8RC2FY4 X 2020-03-05,70.794
8RC2FY4 X 2020-03-06,70.83
8RC2FY4 X 2020-03-07,72.73
8RC2FY4 X 2020-03-08,67.3
8RC2FY4 X 2020-03-09,74.44
8RC2FY4 X 2020-03-10,65.31
8RC2FY4 X 2020-03-11,89.0
8RC2FY4 X 2020-03-12,95.77
8RC2FY4 X 2020-03-13,73.33
8RC2FY4 X 2020-03-14,71.65
8RC2FY4 X 2020-03-15,84.17
8RC2FY4 X 2020-03-16,85.25
8RC2FY4 X 2020-03-17,78.97800000000001
8RC2FY4 X 2020-03-18,98.5
8RC2FY4 X 2020-03-19,61.22
8RC2FY4 X 2020-03-20,77.54
8RC2FY4 X 2020-03-21,72.9
8RC2FY4 X 2020-03-22,65.96
8RC2FY4 X 2020-03-23,73.41
8RC2FY4 X 2020-03-24,66.64
8RC2FY4 X 2020-03-25,63.72
8RC2FY4 X 2020-03-26,54.17
8RC2FY4 X 2020-03-27,62.792
8RC2FY4 X 2020-03-28,57.09
8RC2FY4 X 2020-03-29,86.34
8RC2FY4 X 2020-03-30,69.1
8RC2FY4 X 2020-03-31,68.054
8RC2FY4 X 2020-04-01,66.95
8RC2FY4 X 2020-04-02,74.54
8RC2FY4 X 2020-04-03,59.81
8RC2FY4 X 2020-04-04,64.47
8V3GY99 X 2020-01-02,85.52
8V3GY99 X 2020-01-03,96.13
8V3GY99 X 2020-01-04,40.0
8V3GY99 X 2020-01-05,44.75
8V3GY99 X 2020-01-06,87.03
8V3GY99 X 2020-01-07,87.64
8V3GY99 X 2020-01-08,108.46
8V3GY99 X 2020-01-09,73.3
8V3GY99 X 2020-01-10,63.37
8V3GY99 X 2020-01-11,53.8
8V3GY99 X 2020-01-12,64.1
8V3GY99 X 2020-01-13,41.07
8V3GY99 X 2020-01-14,57.97
8V3GY99 X 2020-01-15,80.25
8V3GY99 X 2020-01-16,76.18
8V3GY99 X 2020-01-17,84.58
8V3GY99 X 2020-01-18,56.12
8V3GY99 X 2020-01-19,58.4
8V3GY99 X 2020-01-20,66.98
8V3GY99 X 2020-01-21,76.65
8V3GY99 X 2020-01-22,65.48
8V3GY99 X 2020-01-23,63.11
8V3GY99 X 2020-01-24,104.3
8V3GY99 X 2020-01-25,96.3
8V3GY99 X 2020-01-26,87.05
8V3GY99 X 2020-01-27,93.34
8V3GY99 X 2020-01-28,67.44
8V3GY99 X 2020-01-29,29.53
8V3GY99 X 2020-01-30,36.42
8V3GY99 X 2020-01-31,41.2
8V3GY99 X 2020-02-01,36.88
8V3GY99 X 2020-02-02,32.757
8V3GY99 X 2020-02-03,38.68
8V3GY99 X 2020-02-04,33.94
8V3GY99 X 2020-02-05,32.33
8V3GY99 X 2020-02-06,62.08
8V3GY99 X 2020-02-07,45.97
8V3GY99 X 2020-02-08,82.52
8V3GY99 X 2020-02-09,82.77
8V3GY99 X 2020-02-10,45.25
8V3GY99 X 2020-02-11,28.68
8V3GY99 X 2020-02-12,33.84
8V3GY99 X 2020-02-13,44.59
8V3GY99 X 2020-02-14,62.22
8V3GY99 X 2020-02-15,56.37
8V3GY99 X 2020-02-16,56.93899999999999
8V3GY99 X 2020-02-17,48.01
8V3GY99 X 2020-02-18,26.44
8V3GY99 X 2020-02-19,38.9
8V3GY99 X 2020-02-20,44.54
8V3GY99 X 2020-02-21,41.27
8V3GY99 X 2020-02-22,61.14
8V3GY99 X 2020-02-23,34.7
8V3GY99 X 2020-02-24,47.28
8V3GY99 X 2020-02-25,36.38
8V3GY99 X 2020-02-26,46.25
8V3GY99 X 2020-02-27,36.91
8V3GY99 X 2020-02-28,62.57
8V3GY99 X 2020-02-29,49.91
8V3GY99 X 2020-03-01,47.25
8V3GY99 X 2020-03-02,44.36
8V3GY99 X 2020-03-03,39.91
8V3GY99 X 2020-03-04,44.89
8V3GY99 X 2020-03-05,68.5
8V3GY99 X 2020-03-06,61.0
8V3GY99 X 2020-03-07,40.39
8V3GY99 X 2020-03-08,44.14
8V3GY99 X 2020-03-09,59.81
8V3GY99 X 2020-03-10,59.5
8V3GY99 X 2020-03-11,30.5
8V3GY99 X 2020-03-12,23.26
8V3GY99 X 2020-03-13,43.8
8V3GY99 X 2020-03-14,27.59
8V3GY99 X 2020-03-15,52.24
8V3GY99 X 2020-03-16,61.6
8V3GY99 X 2020-03-17,67.45
8V3GY99 X 2020-03-18,75.97
8V3GY99 X 2020-03-19,72.35
8V3GY99 X 2020-03-20,52.43
8V3GY99 X 2020-03-21,40.789
8V3GY99 X 2020-03-22,36.52
8V3GY99 X 2020-03-23,53.59
8V3GY99 X 2020-03-24,67.71
8V3GY99 X 2020-03-25,51.32
8V3GY99 X 2020-03-26,68.81
8V3GY99 X 2020-03-27,73.83
8V3GY99 X 2020-03-28,100.71
8V3GY99 X 2020-03-29,81.43
8V3GY99 X 2020-03-30,30.68
8V3GY99 X 2020-03-31,61.35
8V3GY99 X 2020-04-01,63.38
8V3GY99 X 2020-04-02,59.636
8V3GY99 X 2020-04-03,68.69
8V3GY99 X 2020-04-04,65.5
96AWIMD X 2020-01-02,104.47
96AWIMD X 2020-01-03,153.29
96AWIMD X 2020-01-04,188.22
96AWIMD X 2020-01-05,79.81
96AWIMD X 2020-01-06,70.17
96AWIMD X 2020-01-07,188.63
96AWIMD X 2020-01-08,98.64
96AWIMD X 2020-01-09,103.67
96AWIMD X 2020-01-10,136.92
96AWIMD X 2020-01-11,152.722
96AWIMD X 2020-01-12,156.95
96AWIMD X 2020-01-13,158.54
96AWIMD X 2020-01-14,177.25
96AWIMD X 2020-01-15,106.92
96AWIMD X 2020-01-16,184.34
96AWIMD X 2020-01-17,178.06
96AWIMD X 2020-01-18,106.31
96AWIMD X 2020-01-19,78.82
96AWIMD X 2020-01-20,119.251
96AWIMD X 2020-01-21,192.41
96AWIMD X 2020-01-22,175.72
96AWIMD X 2020-01-23,83.9
96AWIMD X 2020-01-24,70.87
96AWIMD X 2020-01-25,121.6
96AWIMD X 2020-01-26,123.36
96AWIMD X 2020-01-27,148.29
96AWIMD X 2020-01-28,148.09
96AWIMD X 2020-01-29,140.52
96AWIMD X 2020-01-30,130.95
96AWIMD X 2020-01-31,171.92
96AWIMD X 2020-02-01,135.97
96AWIMD X 2020-02-02,76.11
96AWIMD X 2020-02-03,124.6
96AWIMD X 2020-02-04,170.98
96AWIMD X 2020-02-05,120.15
96AWIMD X 2020-02-06,87.79
96AWIMD X 2020-02-07,71.18
96AWIMD X 2020-02-08,137.23
96AWIMD X 2020-02-09,118.94
96AWIMD X 2020-02-10,122.44
96AWIMD X 2020-02-11,144.89
96AWIMD X 2020-02-12,152.51
96AWIMD X 2020-02-13,156.44
96AWIMD X 2020-02-14,75.58
96AWIMD X 2020-02-15,66.82
96AWIMD X 2020-02-16,58.46
96AWIMD X 2020-02-17,58.74
96AWIMD X 2020-02-18,109.36
96AWIMD X 2020-02-19,120.82600000000001
96AWIMD X 2020-02-20,79.05
96AWIMD X 2020-02-21,64.23
96AWIMD X 2020-02-22,112.11
96AWIMD X 2020-02-23,121.44
96AWIMD X 2020-02-24,97.42
96AWIMD X 2020-02-25,147.19
96AWIMD X 2020-02-26,146.14600000000002
96AWIMD X 2020-02-27,70.86
96AWIMD X 2020-02-28,79.06
96AWIMD X 2020-02-29,144.79
96AWIMD X 2020-03-01,84.04
96AWIMD X 2020-03-02,74.32
96AWIMD X 2020-03-03,78.09
96AWIMD X 2020-03-04,130.76
96AWIMD X 2020-03-05,140.05
96AWIMD X 2020-03-06,150.23
96AWIMD X 2020-03-07,141.22
96AWIMD X 2020-03-08,76.68
96AWIMD X 2020-03-09,84.69
96AWIMD X 2020-03-10,58.71
96AWIMD X 2020-03-11,76.72
96AWIMD X 2020-03-12,66.43
96AWIMD X 2020-03-13,100.58
96AWIMD X 2020-03-14,80.15
96AWIMD X 2020-03-15,100.13
96AWIMD X 2020-03-16,92.69
96AWIMD X 2020-03-17,90.83
96AWIMD X 2020-03-18,76.25
96AWIMD X 2020-03-19,85.49
96AWIMD X 2020-03-20,114.93
96AWIMD X 2020-03-21,70.6
96AWIMD X 2020-03-22,102.943
96AWIMD X 2020-03-23,142.68
96AWIMD X 2020-03-24,122.27
96AWIMD X 2020-03-25,135.71
96AWIMD X 2020-03-26,67.05
96AWIMD X 2020-03-27,62.17
96AWIMD X 2020-03-28,57.69
96AWIMD X 2020-03-29,61.25
96AWIMD X 2020-03-30,67.57
96AWIMD X 2020-03-31,95.05
96AWIMD X 2020-04-01,52.76
96AWIMD X 2020-04-02,77.42
96AWIMD X 2020-04-03,58.31
96AWIMD X 2020-04-04,54.26
9IOQQ4T X 2020-01-02,62.2
9IOQQ4T X 2020-01-03,30.41
9IOQQ4T X 2020-01-04,28.64
9IOQQ4T X 2020-01-05,33.54
9IOQQ4T X 2020-01-06,48.33
9IOQQ4T X 2020-01-07,55.245
9IOQQ4T X 2020-01-08,24.25
9IOQQ4T X 2020-01-09,31.63
9IOQQ4T X 2020-01-10,23.945
9IOQQ4T X 2020-01-11,50.95
9IOQQ4T X 2020-01-12,33.48
9IOQQ4T X 2020-01-13,44.13
9IOQQ4T X 2020-01-14,20.02
9IOQQ4T X 2020-01-15,22.63
9IOQQ4T X 2020-01-16,36.89
9IOQQ4T X 2020-01-17,31.31
9IOQQ4T X 2020-01-18,29.67
9IOQQ4T X 2020-01-19,37.64
9IOQQ4T X 2020-01-20,56.49
9IOQQ4T X 2020-01-21,69.92
9IOQQ4T X 2020-01-22,66.41
9IOQQ4T X 2020-01-23,68.46
9IOQQ4T X 2020-01-24,86.65
9IOQQ4T X 2020-01-25,83.31
9IOQQ4T X 2020-01-26,69.24
9IOQQ4T X 2020-01-27,30.94
9IOQQ4T X 2020-01-28,20.52
9IOQQ4T X 2020-01-29,26.21
9IOQQ4T X 2020-01-30,32.23
9IOQQ4T X 2020-01-31,22.43
9IOQQ4T X 2020-02-01,26.49
9IOQQ4T X 2020-02-02,32.2
9IOQQ4T X 2020-02-03,37.55
9IOQQ4T X 2020-02-04,22.95
9IOQQ4T X 2020-02-05,35.11
9IOQQ4T X 2020-02-06,58.15
9IOQQ4T X 2020-02-07,69.79
9IOQQ4T X 2020-02-08,55.59
9IOQQ4T X 2020-02-09,26.49
9IOQQ4T X 2020-02-10,26.96
9IOQQ4T X 2020-02-11,24.6
9IOQQ4T X 2020-02-12,26.37
9IOQQ4T X 2020-02-13,29.87
9IOQQ4T X 2020-02-14,29.88
9IOQQ4T X 2020-02-15,28.7
9IOQQ4T X 2020-02-16,18.17
9IOQQ4T X 2020-02-17,31.9
9IOQQ4T X 2020-02-18,27.8
9IOQQ4T X 2020-02-19,25.93
9IOQQ4T X 2020-02-20,28.24
9IOQQ4T X 2020-02-21,28.35
9IOQQ4T X 2020-02-22,27.46
9IOQQ4T X 2020-02-23,22.0
9IOQQ4T X 2020-02-24,23.52
9IOQQ4T X 2020-02-25,19.48
9IOQQ4T X 2020-02-26,26.44
9IOQQ4T X 2020-02-27,28.4
9IOQQ4T X 2020-02-28,31.09
9IOQQ4T X 2020-02-29,38.55
9IOQQ4T X 2020-03-01,19.69
9IOQQ4T X 2020-03-02,34.64
9IOQQ4T X 2020-03-03,24.12
9IOQQ4T X 2020-03-04,44.91
9IOQQ4T X 2020-03-05,46.86
9IOQQ4T X 2020-03-06,56.63
9IOQQ4T X 2020-03-07,43.73
9IOQQ4T X 2020-03-08,26.559
9IOQQ4T X 2020-03-09,31.24
9IOQQ4T X 2020-03-10,26.18
9IOQQ4T X 2020-03-11,23.0
9IOQQ4T X 2020-03-12,22.94
9IOQQ4T X 2020-03-13,31.26
9IOQQ4T X 2020-03-14,45.07
9IOQQ4T X 2020-03-15,36.23
9IOQQ4T X 2020-03-16,49.56
9IOQQ4T X 2020-03-17,49.09
9IOQQ4T X 2020-03-18,39.29
9IOQQ4T X 2020-03-19,40.54
9IOQQ4T X 2020-03-20,34.07
9IOQQ4T X 2020-03-21,31.8
9IOQQ4T X 2020-03-22,27.86
9IOQQ4T X 2020-03-23,51.49
9IOQQ4T X 2020-03-24,53.75
9IOQQ4T X 2020-03-25,58.4
9IOQQ4T X 2020-03-26,68.46
9IOQQ4T X 2020-03-27,76.64
9IOQQ4T X 2020-03-28,76.94
9IOQQ4T X 2020-03-29,29.88
9IOQQ4T X 2020-03-30,21.92
9IOQQ4T X 2020-03-31,34.39
9IOQQ4T X 2020-04-01,30.88
9IOQQ4T X 2020-04-02,41.48
9IOQQ4T X 2020-04-03,30.18
9IOQQ4T X 2020-04-04,46.8
9RXF2KR X 2020-01-02,37.33
9RXF2KR X 2020-01-03,32.34
9RXF2KR X 2020-01-04,49.48
9RXF2KR X 2020-01-05,41.36
9RXF2KR X 2020-01-06,54.02
9RXF2KR X 2020-01-07,44.32
9RXF2KR X 2020-01-08,30.82
9RXF2KR X 2020-01-09,40.1
9RXF2KR X 2020-01-10,27.14
9RXF2KR X 2020-01-11,52.98
9RXF2KR X 2020-01-12,48.04
9RXF2KR X 2020-01-13,36.26
9RXF2KR X 2020-01-14,33.118
9RXF2KR X 2020-01-15,36.03
9RXF2KR X 2020-01-16,49.16
9RXF2KR X 2020-01-17,30.13
9RXF2KR X 2020-01-18,34.29
9RXF2KR X 2020-01-19,43.1
9RXF2KR X 2020-01-20,44.62
9RXF2KR X 2020-01-21,55.18
9RXF2KR X 2020-01-22,73.1
9RXF2KR X 2020-01-23,72.41
9RXF2KR X 2020-01-24,79.49
9RXF2KR X 2020-01-25,76.54
9RXF2KR X 2020-01-26,57.11
9RXF2KR X 2020-01-27,29.11
9RXF2KR X 2020-01-28,23.6
9RXF2KR X 2020-01-29,26.3
9RXF2KR X 2020-01-30,35.74
9RXF2KR X 2020-01-31,22.65
9RXF2KR X 2020-02-01,23.56
9RXF2KR X 2020-02-02,20.21
9RXF2KR X 2020-02-03,27.66
9RXF2KR X 2020-02-04,24.68
9RXF2KR X 2020-02-05,49.67
9RXF2KR X 2020-02-06,43.72
9RXF2KR X 2020-02-07,62.39
9RXF2KR X 2020-02-08,51.41
9RXF2KR X 2020-02-09,29.12
9RXF2KR X 2020-02-11,25.31
9RXF2KR X 2020-02-12,27.21
9RXF2KR X 2020-02-13,27.39
9RXF2KR X 2020-02-14,29.84
9RXF2KR X 2020-02-15,32.11
9RXF2KR X 2020-02-16,28.2
9RXF2KR X 2020-02-17,23.12
9RXF2KR X 2020-02-18,21.0
9RXF2KR X 2020-02-19,23.65
9RXF2KR X 2020-02-20,25.061
9RXF2KR X 2020-02-21,42.59
9RXF2KR X 2020-02-22,39.015
9RXF2KR X 2020-02-23,17.66
9RXF2KR X 2020-02-24,19.72
9RXF2KR X 2020-02-25,20.305999999999997
9RXF2KR X 2020-02-26,22.12
9RXF2KR X 2020-02-27,36.2
9RXF2KR X 2020-02-28,38.12
9RXF2KR X 2020-02-29,29.67
9RXF2KR X 2020-03-01,19.01
9RXF2KR X 2020-03-02,24.919
9RXF2KR X 2020-03-03,30.62
9RXF2KR X 2020-03-04,45.45
9RXF2KR X 2020-03-05,33.0
9RXF2KR X 2020-03-06,25.8
9RXF2KR X 2020-03-07,38.91
9RXF2KR X 2020-03-08,37.57
9RXF2KR X 2020-03-09,30.82
9RXF2KR X 2020-03-10,20.85
9RXF2KR X 2020-03-11,22.44
9RXF2KR X 2020-03-12,19.33
9RXF2KR X 2020-03-13,29.75
9RXF2KR X 2020-03-14,47.19
9RXF2KR X 2020-03-15,38.51
9RXF2KR X 2020-03-16,50.45
9RXF2KR X 2020-03-17,53.62
9RXF2KR X 2020-03-18,54.19
9RXF2KR X 2020-03-19,53.29
9RXF2KR X 2020-03-20,57.995
9RXF2KR X 2020-03-21,58.05
9RXF2KR X 2020-03-22,44.32
9RXF2KR X 2020-03-23,45.09
9RXF2KR X 2020-03-24,48.62
9RXF2KR X 2020-03-25,54.26
9RXF2KR X 2020-03-26,45.01
9RXF2KR X 2020-03-27,59.28
9RXF2KR X 2020-03-28,111.83
9RXF2KR X 2020-03-29,30.807
9RXF2KR X 2020-03-30,27.43
9RXF2KR X 2020-03-31,35.32
9RXF2KR X 2020-04-01,53.44
9RXF2KR X 2020-04-02,57.1
9RXF2KR X 2020-04-03,44.46
9RXF2KR X 2020-04-04,52.69
9VUX9AI X 2020-01-02,74.34
9VUX9AI X 2020-01-03,84.02
